HHNR	ZPERS	AUSB	EINK	AUTOS	ZGDE
243000022001	1	0	11	2	3953
243000030800	2	0	9	2	243
243000031100	1	0	5	0	243
243000035000	2	0	5	1	243
243000035900	2	0	5	1	243
243000043700	2	0	13	0	243
243000044800	1	0	13	3	243
243000063500	1	0	11	2	243
243000068300	2	0	15	1	243
243000073800	1	0	3	1	243
243000084300	1	0	7	0	243
243000109900	1	0	7	1	243
243000144600	1	0	11	1	243
243000162500	3	0	9	3	243
243000171100	1	0	5	1	243
243000175400	1	0	9	2	243
243000192100	2	0	17	0	243
243000196100	2	0	19	1	243
243000227000	1	0	7	1	243
243000228600	1	0	9	1	243
243000233200	6	0	13	3	243
243000264900	1	0	5	1	243
243000271500	2	0	7	0	243
243000283000	2	0	13	2	243
243000311500	1	0	9	2	243
243000312100	1	0	9	3	243
243000318300	1	0	19	2	243
243000331200	3	0	7	0	243
243000334700	1	0	15	1	243
243000338500	4	0	9	3	250
243000346500	1	0	5	0	243
243000358900	4	0	9	1	243
243000358901	4	0	11	0	131
243000370800	1	0	5	0	250
243000371900	2	0	7	1	243
243000387800	2	0	5	1	243
243000401800	3	0	13	1	243
243000407100	4	0	9	1	243
243000437000	2	0	13	0	243
243000437600	3	0	3	1	243
243000444000	5	0	9	1	243
243000496200	1	0	7	1	243
243000515500	4	0	11	1	243
243000523200	1	0	5	0	243
243000563300	2	0	15	1	243
243000568600	3	0	7	1	243
243000621300	1	0	7	1	243
243000622800	1	0	13	1	243
243000636300	2	0	9	2	243
243000638100	1	0	9	0	243
243000653700	3	0	17	2	243
243000656900	1	0	3	0	243
243000691100	4	0	11	1	243
243000691600	2	0	5	3	243
243000706000	2	0	17	1	243
243000709600	1	0	7	2	243
243000728200	5	0	7	2	243
243000741400	6	0	13	2	243
243000755400	2	0	13	0	243
243000774200	2	0	11	1	243
243000775000	1	0	17	3	243
243000786400	1	0	9	0	243
243000788500	2	0	7	2	243
243000811400	1	0	3	0	243
243000819900	3	0	9	1	243
243000834900	3	0	19	0	243
243000869400	1	0	7	0	243
243000888300	1	0	7	1	243
243000909800	4	0	5	3	243
243000935200	3	0	5	2	243
243000952400	2	0	11	1	243
243000955300	1	0	5	0	243
243000963500	1	0	9	1	243
243000971300	2	0	11	0	243
243000982200	1	0	5	0	243
243000982900	2	0	15	2	243
243000983800	1	0	11	2	243
243001002300	2	0	7	2	243
243001013600	1	0	7	1	243
243001038400	1	0	11	1	243
243001040800	3	0	9	2	243
243001044100	2	0	15	1	243
243001047700	1	0	5	1	243
243001051200	6	0	15	3	243
243001057500	3	0	13	2	243
243001057600	2	0	5	1	243
243001077100	1	0	7	0	243
243001082100	1	0	9	2	243
243001087100	4	0	7	1	243
243001087200	2	0	5	1	243
244000008600	3	0	11	2	244
244000015500	2	0	7	1	244
244000021100	1	0	11	1	244
244000032900	1	0	9	1	244
244000033400	1	0	7	1	244
244000034300	4	0	9	0	244
244000043700	2	0	7	2	244
244000058400	2	0	7	1	244
244000061500	2	0	3	1	244
244000073400	2	0	7	1	244
244000115700	3	0	11	0	244
244000131600	2	0	5	1	244
244000135500	4	0	19	1	244
244000160500	1	0	9	2	251
244000183300	1	0	11	0	244
244000195200	1	0	7	0	244
244000200900	2	0	9	1	244
245000035700	1	0	5	0	245
245000050400	2	0	9	1	245
245000056100	2	0	5	2	245
245000061600	2	0	7	1	245
245000067100	1	0	5	1	245
245000071500	2	0	5	1	245
245000072400	2	0	7	1	245
245000094100	1	0	7	0	245
245000103200	2	0	7	2	245
245000130100	3	0	7	1	245
245000130101	3	0	7	1	4048
245000134400	1	0	11	1	245
245000140200	3	0	11	1	245
245000142200	2	0	13	1	245
245000166100	2	0	15	2	245
245000180700	5	0	11	2	245
245000180800	2	0	7	1	245
245000198100	2	0	19	2	245
245000209300	1	0	5	1	247
245000224700	5	0	9	2	245
245000230000	1	0	5	0	245
245000257000	1	0	7	0	245
245000277700	2	0	9	3	245
245000285000	2	0	13	0	245
245000293700	2	0	7	3	245
245000295100	2	0	19	1	245
245000299400	2	0	9	3	245
246000003400	3	0	7	1	246
246000006800	2	0	9	2	246
246000015600	1	0	11	1	246
246000019300	2	0	7	1	246
246000041400	1	0	11	1	246
246000087500	2	0	9	1	246
246000090700	2	0	5	2	246
246000099900	1	0	9	1	246
246000102200	1	0	19	1	246
246000103000	2	0	7	2	246
247000000700	4	0	15	1	247
247000009600	2	0	13	1	247
247000023600	2	0	7	1	247
247000030500	2	0	11	1	247
247000030900	2	0	17	2	247
247000044200	6	0	7	3	247
247000063800	4	0	9	2	247
247000063801	4	0	7	1	261
247000068900	2	0	7	2	247
247000076000	1	0	11	1	247
247000078100	2	0	7	0	247
247000097900	1	0	9	1	249
247000102600	3	0	5	1	247
247000107200	1	0	13	1	247
247000114800	2	0	17	1	247
247000166400	1	0	7	1	250
247000175000	2	0	7	1	247
247000177000	2	0	5	1	247
247000184400	1	0	5	0	247
247000199000	2	0	7	2	250
247000214300	1	0	15	1	247
247000223000	3	0	15	1	247
247000234800	1	0	7	1	247
247000234801	1	0	3	0	261
247000251900	4	0	9	1	247
247000275900	3	0	5	1	247
247000284700	4	0	7	2	247
247000290900	2	0	13	1	247
247000301000	1	0	7	0	247
247000313900	1	0	15	0	247
247000315700	2	0	5	1	247
247000316100	3	0	11	1	247
247000323300	3	0	9	2	247
247000328700	1	0	11	0	247
247000341000	1	0	5	1	247
247000350200	2	0	15	1	247
247000363700	1	0	7	1	247
247000365000	1	0	13	2	247
247000366700	4	0	11	2	247
247000376400	2	0	7	1	247
247000379600	1	0	5	0	247
247000391500	4	0	7	0	247
247000394400	2	0	7	0	247
247000394401	2	0	9	1	161
247000401400	3	0	9	1	247
247000429400	2	0	11	1	247
247000456100	3	0	11	1	247
247000459400	2	0	11	1	247
247000462400	2	0	9	2	247
247000478800	1	0	9	1	247
247000502200	2	0	13	1	247
247000502800	1	0	7	1	247
247000510500	2	0	9	1	247
247000524600	1	0	7	1	247
247000533400	1	0	11	0	247
247000535200	3	0	9	1	247
247000544300	2	0	5	0	247
247000546600	1	0	9	2	247
247000549900	2	0	19	1	247
247000551400	3	0	5	0	247
247000559700	2	0	13	2	261
247000560100	1	0	7	1	261
247000576900	3	0	7	2	247
247000579200	3	0	7	2	247
247000599600	3	0	15	2	247
247000611400	3	0	5	1	247
247000633600	1	0	13	1	247
247000636300	2	0	13	1	247
247000659400	1	0	7	1	247
247000665700	4	0	9	0	247
247000672200	4	0	11	0	247
247000699300	4	0	7	2	247
247000717100	4	0	5	1	247
248000020500	1	0	9	2	248
248000032000	1	0	5	2	248
248000035700	5	0	9	1	248
248000052300	2	0	5	1	248
248000061200	1	0	9	1	248
248000064300	3	0	13	1	248
248000064700	3	0	13	2	248
248000066400	3	0	17	1	248
248000066401	1	0	11	1	1088
248000072200	1	0	7	1	261
248000095200	4	0	17	1	248
248000098500	3	0	9	2	248
248000124000	3	0	7	3	248
248000129500	4	0	9	2	248
248000155600	2	0	11	2	248
249000015700	2	0	11	1	249
249000015701	2	0	7	0	133
249000033000	1	0	5	1	249
249000034800	1	0	5	2	249
249000047800	4	0	13	1	249
249000069100	2	0	19	1	249
249000072800	2	0	7	1	249
249000094600	3	0	9	2	249
249000103100	2	0	17	0	245
249000114200	2	0	11	0	249
249000128600	4	0	5	1	249
250000006600	3	0	17	2	250
250000006700	5	0	13	2	250
250000018700	3	0	5	2	250
250000035200	1	0	7	1	250
250000060300	1	0	15	1	247
250000088100	1	0	13	0	250
250000091100	1	0	5	0	250
250000091200	1	0	11	2	250
250000109700	1	0	7	1	250
250000123100	3	0	19	2	250
250000136600	1	0	9	1	250
250000151200	2	0	9	1	250
250000151900	3	0	5	1	250
250000160200	2	0	7	1	250
250000175600	2	0	5	1	250
250000180500	1	0	9	1	250
250000189800	1	0	13	2	250
250000202000	2	0	11	3	250
250000206800	1	0	11	0	250
250000217600	2	0	9	1	250
250000229900	2	0	19	3	250
250000261600	1	0	5	0	250
250000278600	3	0	9	1	250
250000298000	1	0	5	1	250
250000308200	2	0	19	1	250
250000335300	1	0	7	0	250
250000341000	1	0	7	1	250
250000358000	1	0	3	1	250
250000381900	2	0	9	1	250
250000390200	1	0	11	1	250
250000401800	3	0	7	1	250
250000416500	1	0	7	1	250
250000417200	2	0	7	2	250
251000004800	1	0	5	0	251
251000004801	1	0	5	0	261
251000019000	3	0	7	1	251
251000019300	2	0	5	1	251
251000031400	1	0	11	1	251
251000035800	3	0	11	1	251
251000040500	1	0	13	1	251
251000047400	2	0	7	1	251
251000068000	1	0	9	0	251
251000072200	3	0	5	1	251
251000100900	3	0	5	0	244
251000103000	3	0	13	1	244
251000112600	2	0	19	0	251
251000125200	6	0	9	0	251
251000179900	1	0	13	2	251
261000016300	1	0	11	2	261
261000017000	1	0	7	1	261
261000023200	1	0	15	1	261
261000024300	2	0	7	2	261
261000025100	2	0	11	1	261
261000026500	4	0	7	2	261
261000027800	2	0	7	2	261
261000045000	1	0	7	0	261
261000051500	1	0	13	1	261
261000088400	1	0	13	2	261
261000103900	1	0	5	2	261
261000135600	1	0	9	2	261
261000137100	1	0	3	0	261
261000151700	1	0	17	0	261
261000156700	1	0	13	1	261
261000160300	1	0	5	1	261
261000161400	1	0	7	2	261
261000202600	2	0	9	1	261
261000220800	3	0	11	1	261
261000234800	1	0	7	1	261
261000248800	1	0	7	0	261
261000249500	1	0	5	1	261
261000252900	2	0	13	2	261
261000260700	1	0	11	1	261
261000260701	1	0	7	1	261
261000261600	1	0	7	1	261
261000270200	4	0	7	2	261
261000277300	1	0	7	0	261
261000283000	2	0	7	1	261
261000286900	1	0	9	0	261
261000290800	1	0	3	0	261
261000299700	2	0	9	1	261
261000299800	3	0	7	1	261
261000305500	1	0	9	2	261
261000315000	1	0	7	1	261
261000345800	5	0	7	0	261
261000349000	2	0	5	0	261
261000364200	2	0	7	1	261
261000380500	2	0	5	0	261
261000421800	2	0	7	0	261
261000425100	1	0	7	2	261
261000436800	2	0	17	1	261
261000478100	2	0	13	1	261
261000480800	1	0	7	0	261
261000494400	1	0	5	1	261
261000532400	4	0	9	0	261
261000564200	2	0	7	1	261
261000564201	2	0	5	1	3340
261000593100	1	0	5	0	261
261000595200	1	0	7	2	261
261000601400	4	0	15	2	261
261000625900	2	0	7	1	261
261000626900	4	0	11	1	261
261000630000	1	0	5	1	261
261000636000	1	0	7	1	261
261000637300	2	0	15	0	261
261000645900	1	0	5	1	135
261000645901	1	0	5	0	223
261000680000	1	0	11	3	261
261000684600	2	0	7	1	261
261000695700	1	0	11	1	131
261000739700	1	0	7	1	261
261000765000	2	0	7	0	261
261000767700	1	0	5	0	261
261000780000	1	0	19	0	261
261000792400	2	0	13	2	261
261000801500	1	0	9	0	261
261000805300	1	0	19	1	261
261000805301	1	0	13	2	4092
261000812000	3	0	7	1	261
261000827900	1	0	5	2	261
261000857600	2	0	11	1	261
261000857601	2	0	5	1	200
261000860900	1	0	7	3	261
261000871700	2	0	7	1	261
261000883000	1	0	3	0	261
261000883300	2	0	13	2	261
261000888000	2	0	9	3	261
261000896800	2	0	9	2	261
261000906300	1	0	13	1	261
261000922600	4	0	11	1	261
261000940900	1	0	5	0	261
261000959100	1	0	5	0	261
261000962000	1	0	5	0	261
261000998000	2	0	9	1	261
261001018100	1	0	3	0	261
261001036301	1	0	5	0	4021
261001038600	5	0	11	1	261
261001066700	1	0	7	1	261
261001099700	2	0	7	1	261
261001131600	1	0	5	0	261
261001131601	1	0	5	0	85
261001137400	1	0	5	0	261
261001139300	1	0	13	2	261
261001144000	5	0	15	3	261
261001157400	5	0	13	2	261
261001172900	1	0	5	1	261
261001181000	4	0	9	2	261
261001181001	4	0	7	2	58
261001182800	3	0	19	1	261
261001184200	2	0	7	1	261
261001216400	2	0	7	2	261
261001223300	1	0	11	1	261
261001237900	3	0	7	1	261
261001254300	1	0	5	0	261
261001254600	2	0	15	3	261
261001265100	2	0	9	0	261
261001265400	1	0	11	1	261
261001273100	2	0	7	0	261
261001299500	1	0	15	1	261
261001309000	1	0	9	0	261
261001316300	2	0	13	2	261
261001337800	2	0	7	1	261
261001341800	2	0	13	2	261
261001350700	2	0	17	0	261
261001353200	4	0	13	2	261
261001355300	1	0	5	0	261
261001376900	2	0	11	1	261
261001382600	2	0	5	1	261
261001384000	4	0	9	2	261
261001385100	1	0	11	2	261
261001386600	1	0	7	1	261
261001398400	1	0	11	2	261
261001408500	1	0	9	1	261
261001421300	2	0	15	1	261
261001464800	1	0	13	2	261
261001474500	1	0	5	0	261
261001475100	2	0	5	2	261
261001500600	2	0	11	3	261
261001520100	2	0	13	3	261
261001537900	3	0	7	3	261
261001561700	2	0	9	1	261
261001608300	3	0	9	0	261
261001610800	1	0	5	1	261
261001623700	1	0	7	0	261
261001624000	1	0	7	2	261
261001632200	1	0	7	0	261
261001639400	1	0	9	1	261
261001652000	1	0	7	0	261
261001683900	6	0	19	2	261
261001738000	1	0	13	2	261
261001741300	1	0	5	0	261
261001741301	1	0	5	0	115
261001743400	2	0	11	1	261
261001754000	1	0	3	0	261
261001769200	1	0	9	1	261
261001776900	1	0	7	2	261
261001780900	1	0	5	0	261
261001812800	1	0	7	2	261
261001837300	1	0	11	0	261
261001838100	1	0	5	1	261
261001859100	1	0	3	3	261
261001872500	4	0	15	2	261
261001873800	1	0	7	1	261
261001879600	2	0	9	0	261
261001892700	2	0	13	0	261
261001905000	1	0	5	1	261
261001919100	1	0	17	1	261
261001936400	1	0	13	2	261
261001942800	3	0	5	1	261
261001950700	1	0	9	1	261
261001969100	1	0	19	2	261
261001990200	1	0	9	2	261
261002005500	1	0	13	1	261
261002017400	2	0	11	2	261
261002017600	2	0	9	0	261
261002032900	2	0	7	1	261
261002039700	1	0	5	0	261
261002043800	2	0	13	0	261
261002045600	1	0	7	0	261
261002051800	1	0	7	1	261
261002069600	1	0	9	1	261
261002075100	1	0	11	1	261
261002084800	3	0	11	1	261
261002124800	1	0	7	1	261
261002130100	5	0	19	0	261
261002147500	2	0	5	0	261
261002167500	1	0	7	1	261
261002177900	2	0	9	2	261
261002206000	1	0	11	1	261
261002216500	2	0	7	1	261
261002230700	2	0	7	1	261
261002232800	1	0	9	0	261
261002249900	1	0	11	1	261
261002254300	5	0	13	0	261
261002255800	2	0	5	1	261
261002290800	2	0	15	1	261
261002306700	2	0	11	2	261
261002325000	1	0	13	1	261
261002346300	4	0	13	1	261
261002350400	1	0	11	1	261
261002357000	6	0	5	1	261
261002370200	4	0	13	1	261
261002374200	5	0	7	3	261
261002387700	1	0	9	0	261
261002391700	2	0	5	1	261
261002408500	2	0	7	1	261
261002450600	4	0	19	1	261
261002452300	5	0	9	2	261
261002456000	4	0	19	2	261
261002457200	4	0	9	1	261
261002469500	6	0	7	1	261
261002470400	6	0	9	2	261
261002478600	2	0	3	2	261
261002478700	1	0	5	1	261
261002500100	2	0	7	1	261
261002506900	4	0	17	1	261
261002508700	3	0	7	1	261
261002517800	3	0	13	1	261
261002522400	2	0	9	1	261
261002535000	1	0	9	1	261
261002555700	4	0	11	0	261
261002573400	1	0	5	2	261
261002574600	1	0	9	0	261
261002593300	1	0	11	3	261
261002594400	1	0	7	1	261
261002595200	4	0	17	2	261
261002618900	1	0	5	2	261
261002621700	1	0	7	1	261
261002653600	2	0	5	0	261
261002660500	1	0	7	3	261
261002664700	1	0	7	2	261
261002675700	1	0	5	0	261
261002680600	2	0	15	1	261
261002685600	1	0	7	1	261
261002748500	1	0	13	3	261
261002763400	3	0	17	2	261
261002768700	1	0	13	1	261
261002795600	1	0	7	1	261
261002809800	4	0	11	3	261
261002812900	2	0	15	1	261
261002814300	3	0	7	0	261
261002820400	1	0	19	3	261
261002826400	1	0	7	1	261
261002830600	2	0	5	1	261
261002832300	2	0	11	2	261
261002835100	4	0	7	1	261
261002844100	1	0	13	2	261
261002852600	3	0	11	1	261
261002860100	3	0	11	1	261
261002877900	2	0	7	2	261
261002891900	1	0	5	0	261
261002891901	1	0	5	2	261
261002896300	2	0	13	0	261
261002904100	4	0	17	2	261
261002920400	3	0	5	1	261
261002924700	2	0	9	1	261
261002927300	1	0	5	0	261
261002961400	1	0	9	1	261
261002986600	1	0	7	0	261
261002988300	1	0	13	1	261
261002990100	4	0	19	3	261
261002998100	2	0	19	2	261
261002999100	5	0	13	1	261
261003005600	1	0	5	0	261
261003028400	2	0	11	2	261
261003059700	2	0	19	2	261
261003118100	1	0	15	0	261
261003161500	5	0	9	2	261
261003165600	1	0	7	1	261
261003178700	1	0	9	1	261
261003182800	1	0	13	2	261
261003207400	2	0	11	3	261
261003216700	1	0	7	2	261
261003218200	1	0	7	2	261
261003228900	2	0	9	1	261
261003238000	1	0	5	3	261
261003244500	1	0	5	1	261
261003254700	1	0	9	1	261
261003267500	1	0	7	2	261
261003270000	1	0	13	1	261
261003270400	4	0	11	2	261
261003311300	1	0	5	0	261
261003317400	4	0	7	0	261
261003319800	2	0	9	1	261
261003330600	2	0	9	1	261
261003335200	1	0	7	1	261
261003354900	2	0	5	1	261
261003356100	1	0	9	1	261
261003357000	1	0	13	1	261
261003357800	1	0	7	1	261
261003362400	1	0	9	1	261
261003365600	2	0	7	2	261
261003368400	1	0	9	1	261
261003395100	1	0	9	0	261
261003402600	2	0	7	2	261
261003415000	1	0	13	0	261
261003420000	2	0	7	1	261
261003425900	2	0	7	0	261
261003431400	1	0	13	1	261
261003431800	1	0	7	1	261
261003463000	2	0	9	2	261
261003463100	3	0	7	2	261
261003463500	1	0	11	1	261
261003467800	2	0	5	1	261
261003503600	1	0	5	0	261
261003534500	1	0	5	0	261
261003547300	1	0	19	3	261
261003582600	4	0	11	1	261
261003605000	1	0	9	3	261
261003606300	6	0	3	0	261
261003608600	1	0	7	1	261
261003620700	2	0	7	1	261
261003652900	1	0	9	0	261
261003667300	2	0	15	1	261
261003675400	4	0	9	2	261
261003682100	1	0	7	2	261
261003690600	5	0	5	1	261
261003692500	2	0	7	1	261
261003706900	2	0	11	0	261
261003707500	2	0	19	1	261
261003738700	3	0	15	1	261
261003741800	3	0	7	0	261
261003754200	2	0	5	2	261
261003772700	1	0	11	3	261
261003772900	1	0	7	0	261
261003782600	2	0	9	0	261
261003784300	1	0	7	0	261
261003784301	1	0	7	1	67
261003786300	2	0	7	1	261
261003821500	2	0	5	3	261
261003835100	1	0	7	2	261
261003840200	1	0	15	2	261
261003854000	2	0	11	0	261
261003885300	4	0	15	1	261
261003910300	2	0	5	0	261
261003950400	1	0	11	2	261
261003956100	1	0	15	2	261
261003960600	2	0	17	1	261
261003978700	1	0	13	1	261
261004006600	2	0	7	1	261
261004008600	1	0	13	1	261
261004018900	1	0	7	1	261
261004035400	1	0	7	1	261
261004035700	1	0	5	1	261
261004036500	1	0	11	1	261
261004057200	1	0	19	3	261
261004104700	3	0	13	1	261
261004110300	3	0	5	1	261
261004112700	4	0	9	1	261
261004124900	2	0	5	1	261
261004156600	3	0	11	2	261
261004158400	2	0	11	1	261
261004162000	3	0	11	0	261
261004189300	1	0	7	1	261
261004192600	2	0	11	1	261
261004197000	1	0	5	0	261
261004203000	2	0	5	1	261
261004203001	2	0	5	0	4045
261004230300	2	0	11	1	261
261004252100	1	0	9	2	261
261004261100	1	0	11	3	261
261004292200	2	0	19	0	261
261004293900	1	0	7	1	261
261004297200	1	0	9	0	261
261004300100	3	0	7	1	261
261004327300	1	0	5	1	261
261004340400	2	0	9	1	261
261004350400	1	0	7	1	261
261004391300	1	0	5	0	261
261004412600	1	0	15	0	261
261004416300	2	0	9	1	261
261004461900	2	0	9	1	261
261004468500	2	0	7	1	261
261004469400	2	0	17	2	261
261004493700	2	0	11	1	261
261004524000	1	0	11	2	261
261004534300	1	0	5	0	261
261004552100	1	0	7	0	261
261004559200	1	0	7	1	261
261004568200	1	0	7	1	261
261004569600	1	0	3	0	261
261004579400	2	0	11	1	261
261004580600	4	0	9	3	261
261004606600	1	0	5	1	261
261004611100	4	0	9	0	261
261004620000	1	0	5	1	261
261004620200	1	0	5	1	261
261004636000	1	0	9	0	261
261004637700	2	0	7	1	261
261004653000	1	0	11	0	261
261004657100	3	0	17	1	261
261004726400	2	0	3	0	261
261004726500	1	0	5	1	261
261004726900	2	0	7	0	261
261004747100	2	0	13	3	261
261004777300	2	0	9	0	261
261004782600	1	0	7	0	261
261004828200	1	0	5	1	261
261004840501	1	0	13	2	261
261004843100	3	0	7	3	261
261004844400	1	0	3	0	261
261004844700	4	0	9	0	261
261004852500	1	0	9	1	261
261004859000	1	0	5	0	261
261004869900	2	0	19	2	261
261004874200	4	0	19	2	261
261004874201	4	0	7	0	194
261004934700	2	0	11	0	261
261004949800	2	0	7	2	261
261004971900	1	0	19	3	261
261004974300	2	0	9	1	261
261004981600	2	0	9	1	261
261004986200	1	0	7	1	261
261004991800	1	0	11	2	261
261005021100	1	0	19	2	261
261005039400	1	0	5	3	261
261005044200	3	0	17	2	261
261005055600	1	0	5	1	261
261005063700	4	0	9	2	261
261005074600	4	0	5	2	261
261005080900	2	0	5	2	261
261005094300	2	0	11	2	261
261005131600	3	0	9	2	261
261005144000	2	0	13	1	261
261005152600	1	0	19	1	261
261005160900	2	0	17	0	261
261005180300	1	0	11	2	261
261005190600	2	0	5	0	261
261005199100	1	0	5	0	261
261005205500	1	0	9	1	261
261005227900	3	0	9	3	261
261005250400	1	0	11	2	261
261005268000	1	0	13	3	261
261005270300	2	0	9	0	261
261005274800	4	0	19	1	261
261005291100	1	0	13	3	261
261005292600	1	0	9	3	261
261005304200	1	0	9	1	261
261005309900	1	0	3	0	261
261005311300	1	0	9	1	261
261005319100	1	0	17	2	261
261005323300	1	0	5	0	261
261005324700	1	0	5	0	261
261005334600	2	0	7	0	261
261005341300	4	0	19	1	261
261005352000	3	0	11	2	261
261005361700	3	0	13	1	261
261005378600	1	0	7	1	261
261005379000	1	0	9	1	261
261005380300	2	0	11	3	261
261005382000	1	0	7	1	261
261005388300	3	0	9	2	261
261005400100	1	0	13	2	261
261005452500	2	0	5	2	261
261005455600	2	0	9	1	261
261005459500	2	0	15	1	261
261005484500	1	0	5	1	261
261005504900	3	0	13	1	261
261005506000	3	0	5	1	261
261005533700	3	0	7	1	261
261005543700	1	0	9	1	261
261005544900	1	0	15	1	261
261005545800	1	0	3	1	261
261005547700	1	0	5	0	261
261005551900	2	0	5	0	261
261005555800	1	0	9	2	261
261005588200	3	0	9	3	261
261005589300	2	0	7	1	261
261005597400	4	0	9	2	261
261005607100	1	0	9	1	261
261005628100	1	0	11	0	261
261005637400	1	0	5	0	261
261005647900	2	0	13	2	261
261005647901	2	0	11	2	69
261005650100	1	0	5	0	261
261005657500	2	0	7	1	261
261005665300	4	0	9	2	261
261005665800	1	0	9	1	261
261005674100	1	0	7	0	261
261005685800	2	0	7	0	261
261005686100	4	0	11	2	261
261005730900	2	0	3	2	261
261005732400	1	0	5	0	261
261005740200	3	0	19	1	261
261005747200	1	0	5	0	261
261005752400	2	0	7	1	261
261005770300	2	0	7	1	261
261005770301	2	0	7	1	248
261005777700	1	0	11	1	261
261005801700	1	0	7	1	261
261005811700	1	0	9	0	261
261005825900	4	0	9	0	261
261005834900	1	0	7	1	261
261005847600	2	0	5	2	261
261005856500	1	0	7	1	261
261005856501	1	0	3	0	1703
261005863700	4	0	11	1	261
261005950500	3	0	7	1	261
261005985600	2	0	11	2	261
261005993600	3	0	11	2	261
261006019300	1	0	13	2	261
261006024300	2	0	9	1	261
261006031500	1	0	5	0	261
261006031700	1	0	3	0	261
261006034100	3	0	11	1	261
261006049300	2	0	7	1	261
261006054100	1	0	15	1	261
261006065700	1	0	5	0	261
261006067300	2	0	5	2	261
261006086600	6	0	15	2	261
261006089900	1	0	9	1	261
261006142200	2	0	9	0	261
261006162900	3	0	9	0	261
261006164300	4	0	5	0	261
261006169800	2	0	9	1	261
261006173500	1	0	5	0	261
261006238200	2	0	11	0	261
261006259900	1	0	9	1	261
261006277400	1	0	5	1	261
261006283400	4	0	19	2	261
261006289100	4	0	5	2	261
261006297500	2	0	17	1	261
261006299400	4	0	7	2	261
261006299401	4	0	11	2	191
261006300200	1	0	5	1	261
261006305100	3	0	9	2	261
261006314300	1	0	9	1	261
261006322300	2	0	7	2	261
261006333300	4	0	11	2	261
261006341500	2	0	5	1	261
261006345600	1	0	9	0	261
261006359300	3	0	13	1	261
261006363800	2	0	7	2	261
261006369300	3	0	9	2	261
261006390400	3	0	19	3	261
261006394200	4	0	17	2	261
261006400900	2	0	15	1	261
261006406900	1	0	7	0	261
261006407600	2	0	11	1	261
261006446400	1	0	7	1	261
261006467100	2	0	15	2	261
261006487700	2	0	19	3	261
261006521200	1	0	5	1	261
261006531700	4	0	5	1	261
261006543600	4	0	15	2	261
261006547100	1	0	13	1	261
261006558300	1	0	5	1	261
261006569400	1	0	7	2	261
261006573600	1	0	9	1	261
261006621000	3	0	7	1	261
261006634800	1	0	11	1	261
261006652700	3	0	5	1	261
261006660300	1	0	9	1	261
261006670300	2	0	9	1	261
261006673800	1	0	5	1	261
261006677700	1	0	9	0	261
261006678000	4	0	13	1	261
261006696000	1	0	3	0	261
261006719300	2	0	11	1	261
261006754800	3	0	7	0	261
261006767200	1	0	7	0	261
261006770400	1	0	7	2	261
261006815100	1	0	9	1	261
